time,x1,x2,x3,x4,x5,x6
0,10.026374772849563,5.0,7.0,12.0,10.0,8.0
1,10.67614508305817,5.152300136925576,7.4067366430758,12.001019717381977,9.995486362717072,8.6
2,10.418327744633807,5.290110895232618,7.606483247845489,12.257925725484858,10.134912078220681,9.065010153389819
3,10.971269599546686,5.389450190144953,7.976562998371305,12.437799679832205,9.939678253805997,9.10155584152632
4,10.214656996235385,5.399963258142578,7.958853282879945,12.67677812907308,10.193121529393807,9.315175409655845
5,9.135172177311862,4.943790952236823,7.841127262743138,12.757277185318129,9.837032068987929,9.000632037330224
6,12.191793944440853,4.183895207052359,7.468675480789699,12.950759521248855,10.000144998415447,8.542600483310306
7,11.11573914692432,6.475350902248889,6.706634145923935,13.053138094780477,9.995088249551062,8.051796625473973
8,12.38311644729783,5.699067011477355,5.748724320237052,13.077925256365338,9.873198493413131,7.9316637125701615
9,12.837218576475218,6.733350547734364,6.642438462044231,13.168397591131347,9.715471274342358,7.707513906124814
10,11.71636610001289,7.126322980436189,5.983408836232573,13.11942125484164,9.854356615840135,8.089520016544263
11,11.745885617208119,6.477557390696672,6.124967239760093,12.879933990179849,9.436961944395602,8.448295693452097
12,9.702256263494705,6.890405345858118,6.440921301795305,13.475960189316531,9.70431108064535,9.008833642760537
13,11.615399882227853,5.724901398717643,6.247250696056049,13.662558466331717,9.756295551187259,9.381662130196206
14,8.665070994964,7.19117155828964,6.747725570844349,13.94363965733476,9.794036357994601,10.171287937272053
15,9.504948068575615,5.415373804236577,6.482704243456871,14.295693868777002,10.129205717895633,10.040398957890321
16,8.575575809041368,6.256403273317871,7.770258240822561,14.332447091400416,9.789635013599078,10.179104547566315
17,9.211770899722802,5.757776664566871,6.990787843523562,14.39406362678205,10.015299776590002,9.842435991142086
18,8.702922640733739,6.576273653594422,7.858136261021778,14.448868951516978,9.902241691889108,9.460291239046676
19,6.966837167125198,6.496132409390252,7.469824577813773,14.881517583175649,10.089072101904074,9.582847268492669
20,7.661005218891479,5.193786851666383,7.947521240268484,14.684599518190678,9.76143352223237,9.149883361306063
21,6.704074295053741,5.817715753713581,7.676479277535748,14.761313278219852,9.867383329026936,9.111530780508284
22,7.383260714702001,5.222191549765855,6.507012685541036,14.808963322003875,9.56840978900843,9.201689844734789
23,8.343588363619435,5.572104306480745,6.4950108938324345,15.044331444270336,9.786849827787035,9.882109912295318
24,6.5565201255631145,6.364859583719524,5.663214522022416,15.348001734569314,9.78801819670665,10.220320529978029
25,9.93824901280272,4.762973898543747,5.616987356145344,15.04463991848215,9.574011670482436,10.847785199722063
26,8.014164483733895,7.031538775153714,6.198392667151571,15.394179229056865,9.698781607684332,11.09791611515577
27,9.497558459981114,5.3989326966407125,5.274185123858501,15.174699123102652,9.450005681746909,11.629159665668963
28,11.434616287030275,6.180816214052281,6.876644485447195,15.187555003348564,9.27306944971837,11.47755459907546
29,7.92991386731524,7.2222600522177824,6.36950712383416,15.756601747639737,9.571587218751903,11.135566198014864
30,9.525602983826724,4.6161103898879094,7.376026546388859,15.641614442581831,9.40595560362907,10.616476531880803
31,10.11390814073486,5.3505717989922275,8.320714524367563,16.16291201038268,9.514313426532656,10.21267397114017
32,9.882446909064093,5.5678091742461175,6.962849827879781,16.27766710631836,9.56802596153246,9.912482460606801
33,12.286556564278321,5.1378138814128755,7.71935574874589,16.764761071160986,9.963819499852349,10.191712843493685
34,11.29660669250865,6.346599347500424,8.139141498076398,17.54260449181036,10.253795180669957,9.988969388897551
35,13.010460398562302,5.561281132255868,7.454535812792363,17.209345940409957,10.025959367885594,10.634962665985825
36,11.348035913633904,6.767563996593544,7.972092179227129,17.05546702945646,9.827970037840865,11.288769796663903
37,12.343346530729184,5.682399458778582,7.008287470507881,17.304877848695604,9.948779958976772,12.072196771768017
38,11.548767618402591,6.314404520073564,7.3382870718008055,17.378168110456166,9.79115253626463,12.782108244582243
39,11.477664205302256,6.029715417290099,6.455975661497144,17.765278370060447,10.035928381875188,12.904328655721102
40,11.960132432420327,5.9734250669149205,6.346087217569775,17.968729655077027,10.01558241752628,12.681226366964026
41,12.065333817912142,6.6180426007180895,5.854615306203347,18.3582600874846,9.978815714871649,12.66323770075233
42,10.321382151384297,7.084747952279787,5.814538460880101,18.484991863279692,10.031824076787577,12.20759128066003
43,9.972132952599132,6.300031219820414,6.45437928397424,18.538294873349876,9.87867411612101,11.955705914747238
44,9.760119269438224,6.523254858181353,6.785702549045477,18.756414281352175,10.01392311929267,11.681472680402328
45,9.85311729845008,6.726999906033329,6.682965231079585,18.78516369640408,10.087348122563096,11.450186241944369
46,8.172201117413636,7.499338192712725,7.186322168653178,19.104945690827407,10.098974483631862,11.70230002986791
47,8.9159698892932,6.6422210391255385,7.472802205483782,19.439770270007386,10.197447294148251,12.032736018389476
48,9.953732799911803,7.589755669509169,7.940953464446417,19.708265514891206,10.493279285187734,12.845556181669597
49,7.173452277469028,8.753829949741778,7.445209309105826,19.556635513786176,10.112664692707309,13.651232499730648
50,8.018653164172845,7.3393288569315756,7.731965855414271,19.61334491841312,9.878570702190737,13.882364955594026
51,9.86137917995515,8.145613270920125,8.076551633291595,19.759356617222526,10.003185507143584,14.362016754704543
52,7.418996782424275,9.671881657287567,6.793075980079422,19.732591167780413,9.920628737279277,14.321076910479462
53,7.103144528046083,8.013228798857549,6.698376895389317,19.810607378863562,10.051685331488109,13.815004269116466
54,8.369686584796597,7.8017137231970635,7.0955814481736095,20.301103269424633,9.964944589721618,13.586027897263607
55,8.26338752186057,8.869268923342332,5.891541733622584,20.32933968132848,10.031666660115324,13.060799749143019
56,9.367817285323987,8.745788827066159,5.5407769672357645,20.45602192357032,10.027207860891973,12.778432648585039
57,7.2344246114878255,9.387429830245981,6.184899356414285,20.92808681919629,10.153035265438369,12.712069630494828
58,9.242575700759478,7.710743528774657,6.223945245905062,20.926507718420357,10.139081665640484,12.80979857765006
59,9.690039184880488,8.783934816539263,7.068789164915821,20.741675862112746,9.91228938056953,13.49773265137827
60,9.90916242235358,8.97617166029521,6.414682579832429,21.050107761074546,10.052454885223634,13.898388292827631
61,9.701947325609256,8.631460138595644,7.3271006372829,21.28010375192628,9.93633266627441,14.784707043679898
62,11.017188680053437,8.323882728777136,7.776440619013405,21.55215633083514,10.246413351232079,15.055844000328126
63,12.378602342006975,8.920080438332624,7.917264467720473,21.38787947890083,9.76358689458665,15.295848899470611
64,11.57060271947818,9.483991726356951,7.676446908895306,21.509926665334397,10.20559884847843,15.366549591088868
65,11.895984730910968,8.506994538729026,8.057553218083434,21.74565687303359,9.921914012259796,15.013400284609686
66,12.275864582563498,8.613859354233993,8.012221608562124,21.86383970376481,10.036706077221432,14.761516082757943
67,11.762136940456344,8.607497278472783,7.136102648776017,21.714007151746888,9.773286264440085,14.017167025834683
68,11.317769386149008,8.201776748290209,6.8368106771240935,22.190703706830615,9.717744808617743,14.061081373938544
69,12.216222912015324,7.6726851936637885,6.414473196212024,22.589234883329624,9.898845602669082,13.963448052759448
70,13.216468920663221,8.556187135888292,6.057829109565029,22.82034609850827,10.23348565890128,14.183149173582416
71,12.138453808948615,9.130568501235283,5.7703495337927695,22.990903883837543,10.328292980801182,14.489503028369912
72,10.942997137001875,8.378798268076844,6.5681443329644456,23.144991763063313,10.089056104302497,15.013284413156546
73,11.998219472711298,7.733163890516691,6.846673383317977,23.011518458035358,10.064449266646244,15.734758391175065
74,11.336770693654758,8.749708325009395,6.811228861484584,23.192404993548983,10.113702994030644,16.610553465622466
75,11.216500788676575,8.507417562268376,6.952924204633926,23.766586432535853,10.236160329750629,16.610978636193103
76,7.700913813157303,8.722503706706137,7.843803816861557,24.10735267903785,10.35393276344512,16.313851690021075
77,9.407818691184946,6.523374634670372,8.288111770162516,24.13238985736245,10.293330050657763,16.243939005175093
78,10.641024750010068,8.114122484545026,8.399969982441576,24.185176529016143,10.200438865866374,15.800830452460866
79,10.256594324121847,9.166968706819214,7.200956275034838,24.27874872990216,10.400772958184842,15.831254572287458
80,8.207471405002064,9.271035254218933,8.176717034994207,24.50540878543175,10.390001231048236,15.488130964473537
81,7.5083391193001905,8.110331817022926,8.231789620613299,24.771774330739003,10.483356261365332,15.450649033246181
82,7.188926616610251,7.742342636300305,7.956548045390812,24.389429202054114,9.957037194645034,15.5596027715569
83,7.958738052161925,7.768218306270167,6.804629494487414,24.702960730797994,10.170202389206592,16.182849157323304
84,8.012649498818064,8.551083958174878,6.155044263949745,25.08423906711065,10.332211528122214,16.6693309435677
85,8.69900202081367,8.624577948709604,5.766475323204227,25.562405014334797,10.553173382954197,17.377348565095655
86,8.317030789572035,8.980729262258142,5.985325910817954,25.52390202829634,10.499954315069902,17.44061822599492
87,8.16383808307876,8.802517743973686,5.851423419916694,25.312412137715484,10.257498909391199,17.916848518744935
88,8.940030069331337,8.849958652403053,6.3521541181492935,25.28972023886031,10.026141892938899,17.994377709370685
89,9.374633814606074,9.203149994491792,6.502647945327003,25.322437540351135,9.966260206948117,17.863472028590266
90,9.493788990367483,9.396711629841867,6.846389072911657,25.335486321150643,9.910308484915749,17.221569616704926
91,8.97720218589011,9.253502275488989,7.404844898515888,25.359898047569416,9.932637457164775,16.74117862433169
92,10.609462290234962,8.957924583440995,7.706919198253689,25.53461982211339,9.888047404600359,16.277247191943616
93,10.608136117368344,9.772018401097563,7.570264030250512,25.694288183337108,9.906314049396867,16.319421480390425
94,11.137510714985304,9.789958135859544,7.240144228783104,25.622297350322988,9.639896743928436,16.528240365113444
95,10.701862574735962,10.061798179442563,7.660343214341274,25.85022895319369,9.549321041675308,17.072129107709422
