time,x1,x2,x3,x4,x5,x6
0,10.026374772849563,5.0,7.0,12.0,10.0,8.0
1,10.67614508305817,5.294173827162074,7.4067366430758,12.166163412702453,9.964359292911146,8.6
2,10.418327744633807,5.572048017688473,7.6928353480717515,12.281479564308801,9.972296527156143,9.304490552363841
3,10.971269599546686,5.312319295969622,8.103634911003095,12.401889012492804,10.01573479486159,9.67752552609408
4,10.214656996235385,5.56727341473198,8.061708038100468,12.638235660463844,9.984525869687836,9.374290301631369
5,9.135172177311862,4.890508602444565,7.662617135671947,12.652470062486184,9.890047417211983,8.733803063779508
6,12.191793944440853,4.200942056087948,7.541124054099031,12.872612874416001,9.956346689052793,8.655342615098284
7,11.11573914692432,6.397156165233897,6.696630601339919,13.009332091700976,10.072533781226486,8.252906315942163
8,12.38311644729783,5.7435597764097395,5.630543898779036,13.047615605621568,9.845302857264908,7.99380375666253
9,12.837218576475218,6.853808515892352,6.56834564759854,13.18415748315476,9.823738818298724,7.992527940947127
10,11.71636610001289,7.186454828601633,5.654218934496581,13.01175081923026,9.809298877027521,7.971234456630437
11,11.745885617208119,6.5522598484351064,6.250065297855994,12.584323576236518,9.26699287133505,8.692331631490855
12,9.702256263494705,6.751032305609569,6.302647091176956,13.037510325330555,9.444427296541132,9.064098409524227
13,11.615399882227853,5.489669993124921,6.216717147511343,13.147984659393078,9.72278198149319,9.657698032490153
14,8.665070994964,7.009407318521806,6.646756724208719,13.616764677005232,9.685482538349422,10.234506734844592
15,9.504948068575615,5.5227646614772805,6.28191629205022,13.865931445597692,9.89853863155871,9.754346189691727
16,8.575575809041368,6.292136024698337,7.88436362560439,13.955037749381956,9.660587143517539,10.051818349354395
17,9.211770899722802,5.8742017465598915,7.06467586846394,14.296986008422572,10.002543111500321,9.977202204301346
18,8.702922640733739,6.415549973708552,7.623555687911046,14.195136651611739,9.664488803673537,9.646727018024984
19,6.966837167125198,6.416678122714215,7.6208136545172565,14.611910379703847,9.863649489669166,9.521450910710302
20,7.661005218891479,5.205621784406874,7.820120666539947,14.378694585154006,9.629984413032437,8.995543073663688
21,6.704074295053741,5.8612404758714165,7.608779523965232,14.37384375221045,9.632920987948477,9.29608279650837
22,7.383260714702001,5.040775636560021,6.423464710595098,14.576576543105762,9.338330348141493,9.006705090078245
23,8.343588363619435,5.8478626820089055,6.725430158176983,14.933111919466086,9.49088438504287,9.65268202519898
24,6.5565201255631145,6.128786669931143,5.825352423978789,15.11591428064289,9.658864413342883,10.099197417498988
25,9.93824901280272,4.775312392283279,6.008343162585957,15.012254979076731,9.635239087718485,10.884437102574138
26,8.014164483733895,7.119838775175189,5.9870192610742805,15.303860653709263,9.501566710824722,11.006127301703728
27,9.497558459981114,5.41624486638282,5.308409338869103,15.288897059596549,9.586887883227615,11.344357334661602
28,11.434616287030275,6.066257705592166,7.1067983238143855,15.59271094750264,9.686935300378572,11.437560562468374
29,7.92991386731524,7.214867562177827,6.459790928889261,15.956358998939352,9.800312157449826,11.033719787287033
30,9.525602983826724,4.520604783392961,7.110211058188601,15.922908917198834,9.614267998693686,10.49520643194008
31,10.11390814073486,5.424544928347603,8.324140809302651,16.46554295919393,9.792471465799492,10.307349464185293
32,9.882446909064093,5.413773450854019,6.962736411454545,16.558376100005894,9.903582927369069,10.041371306310337
33,12.286556564278321,4.807600301573599,7.81274612322197,16.690185371658117,9.705321924844894,10.169517899062742
34,11.29660669250865,6.436493838542638,8.117092473201488,17.441613943516604,10.252670536386482,10.192393413000891
35,13.010460398562302,5.712424803071216,7.39441131831172,17.059879472939368,9.813527712975773,10.82663390086791
36,11.348035913633904,6.7244206156284285,7.93685265431902,17.363498468805954,9.960669817256678,11.550553878981583
37,12.343346530729184,5.699671039614961,7.365617310605221,17.667666104706537,10.043158652777668,11.998782010122454
38,11.548767618402591,6.279151327553503,7.266186321674555,17.574685601329367,9.844441528967238,13.027710795519377
39,11.477664205302256,5.895165190286038,6.13748975916191,17.929718182980018,10.025143502237919,12.606843834201937
40,11.960132432420327,5.8943432832608424,6.235647046741136,18.050910214861315,10.039590513995403,12.8526986503792
41,12.065333817912142,6.8409476550492725,5.595276560428433,18.453037913787057,10.143745071994616,12.648261625182538
42,10.321382151384297,7.125829056529058,5.952477617332215,18.484803349566512,10.242774174247856,12.109223556358204
43,9.972132952599132,6.354483475920873,6.572754036859431,18.754078787819754,10.393806783399361,11.668145511824086
44,9.760119269438224,6.601482786838023,6.779143190575952,18.596482404742932,9.885506944459161,11.67564232413441
45,9.85311729845008,7.145973804807401,6.717596026909014,19.07618936825534,10.129825192082977,11.457433792950265
46,8.172201117413636,7.246585548959638,6.931361525614475,19.499145367341626,10.311146245587876,11.980822227423037
47,8.9159698892932,6.720462322532391,7.809014802814917,19.65098784054447,10.2612307547578,12.39415673271532
48,9.953732799911803,7.641079074303559,7.77827960482668,19.31587705364478,10.148703981263996,12.679587385911491
49,7.173452277469028,8.890193744514542,7.53861876443984,19.181612767536336,9.945652272343997,13.460241444136756
50,8.018653164172845,7.186171178407529,7.728123309412456,19.41370332277105,9.81425228059215,14.118536870311269
51,9.86137917995515,8.18687178153082,8.091512165092118,19.654627921834035,10.034473557372934,14.320563098645383
52,7.418996782424275,9.789357042494803,6.613487416355233,19.519441918693147,9.813372868674614,14.19968539983364
53,7.103144528046083,8.17382833291574,6.697610889379974,19.466695185172682,9.55094242344358,13.748438168179435
54,8.369686584796597,8.007174269549994,7.310317545740839,19.9309742793167,10.027017951865487,13.305545221741621
55,8.26338752186057,8.970322179542851,5.838819617283839,19.945446569188945,9.778227584540918,13.19611795977362
56,9.367817285323987,8.739017913694145,5.660462771629037,20.098107908285407,9.88185079021693,12.670938026997842
57,7.2344246114878255,9.511185885793045,6.216545501628483,20.669602684455164,10.043160849938738,12.281326575846776
58,9.242575700759478,7.863764814902353,6.234395784004587,20.90989725326949,10.142935441997041,13.032361519522587
59,9.690039184880488,8.82672857070285,6.900360797359007,20.95138535902429,10.016925463979211,13.159346200602322
60,9.90916242235358,8.968942324662144,6.311385983668937,21.33971601104033,10.318878624458021,13.891313577856966
61,9.701947325609256,8.773865534364413,7.483694085712583,21.3075664207485,10.11908603725126,14.649995364633979
62,11.017188680053437,8.346012775238682,7.6435159136233874,21.658673752106395,10.126397050268416,15.141771237377144
63,12.378602342006975,8.86459625764904,8.075444582305677,21.58259537382284,10.11480039766553,15.372487389580977
64,11.57060271947818,9.363566730952835,7.9422868564598454,21.59641663898422,10.01614245728077,15.38310098099838
65,11.895984730910968,8.81477336957565,7.926201388478395,21.831446487027655,10.098343746976136,15.249881001947532
66,12.275864582563498,8.657119176887528,7.811202500292011,22.041344876713044,9.90891895856804,14.72364998827812
67,11.762136940456344,8.846245271590806,7.492861283227252,22.118664924906742,9.960449580939873,14.484357139761826
68,11.317769386149008,8.233674552119732,6.8048700050459825,22.31678676992835,10.004900460903684,13.89694528995283
69,12.216222912015324,7.843335657711997,6.675318360046782,22.630249638146793,10.03153691704535,13.93414340515071
70,13.216468920663221,8.201454563181816,6.19525377074686,22.828899335356112,10.339634103725945,14.14538630752223
71,12.138453808948615,9.280375628920327,5.6126766069969385,22.945618584685853,10.391586492105935,14.72447049357949
72,10.942997137001875,8.65179167137007,6.189995286906988,23.18540931256276,10.246372442179267,15.297305087585015
73,11.998219472711298,7.791714700844336,7.037429889327565,23.288841743771044,10.205082846518321,15.84877023591851
74,11.336770693654758,8.648836538837045,7.022983356705878,23.210651023886772,9.948744900942156,16.581714703809464
75,11.216500788676575,8.571440255438247,6.823882212301999,23.48230109062922,9.969661155214308,16.904675131054802
76,7.700913813157303,8.546440617303178,7.918705873666985,24.004819909329115,10.490866716433509,16.773197424150805
77,9.407818691184946,6.451346639246439,8.16043536086139,24.064183820448992,10.38080124615378,16.385404286739053
78,10.641024750010068,8.053373058087699,8.256085476803825,24.074454497120744,10.119009891081538,15.76094631806446
79,10.256594324121847,9.211018398827042,7.158440375581589,24.45593755005535,10.528315701259785,15.52760933043941
80,8.207471405002064,9.261282583091255,8.005665470562032,24.74004758854535,10.552937673493526,15.568805990576884
81,7.5083391193001905,8.016477330816345,8.491840035360674,25.096079192568396,10.826174748489652,15.349866195566367
82,7.188926616610251,7.839218043383936,7.99511389133065,24.685288132672593,10.31301708034981,15.406218489658013
83,7.958738052161925,7.713249136763633,6.681147062748445,25.018547646101723,10.331954186501202,16.275685876499693
84,8.012649498818064,8.31217822150884,6.157242755659407,25.496604713456264,10.601900931358578,16.88865997411561
85,8.69900202081367,8.611086327492908,5.681964810262146,25.992339734712147,10.806976091610599,17.673686821632437
86,8.317030789572035,8.982555161804349,5.896319718290799,26.069432281516995,10.900453076392038,17.67727095947553
87,8.16383808307876,8.761883986056793,6.162083950934724,25.82513539787151,10.395772046326691,17.991219894731213
88,8.940030069331337,8.455808174383153,6.294859761430621,25.61513085911648,10.260076215437584,18.262673378079306
89,9.374633814606074,9.150288337734453,6.627060452664355,25.614492407712408,10.138337630920704,18.03416101668143
90,9.493788990367483,9.386717826559677,6.4852848852618665,25.671363898952617,10.16180304996412,17.712798287495943
91,8.97720218589011,9.06263807015056,7.246563700702125,25.799918466435543,10.148089089682797,16.880107377580305
92,10.609462290234962,8.869106405342361,7.7158501635267935,26.075780894023858,9.854569255244852,16.54890463790426
93,10.608136117368344,9.989682188475145,7.434879552748189,25.857061138433625,10.011438755399045,16.486229278822503
94,11.137510714985304,9.849208607769084,7.398744406339934,25.98634670336508,9.961746876458177,16.66307825289427
95,10.701862574735962,10.138629483636848,7.7261814216967375,26.366418869000796,10.164500927777228,17.14179849159503
96,12.487959289416473,9.831395987338224,7.3501306936162765,26.18082639115936,9.957154051262847,17.50207080272963
97,12.360873531283447,11.010079662899773,7.1041162950390095,26.197012775847526,9.76105167854225,18.08953097944699
98,9.581898323015766,11.134327727844076,6.388753263727168,26.37265868891027,9.738795834434512,18.499156374689118
99,12.866096184333392,9.109158311675868,6.586388237670081,26.558675504351335,10.013608187510545,18.941387838116736
100,11.828554901706555,11.92527136898227,6.412744119447155,26.655981736965597,9.761270514882163,18.84074712492347
101,11.915055677812662,11.097866460217972,4.829599937590393,26.732461608206695,9.756000520790924,18.42238432455283
102,11.772904153069582,11.353508839253397,6.609206366372305,27.09981165192567,9.932120645679799,18.120067718837888
103,11.543559657842543,11.51387137526463,6.240847613560402,27.39471087930962,9.962882277661244,17.900863412121076
104,9.224362565485404,11.513399015646964,6.719857190022842,26.82147668249396,9.402334020127313,17.389301795951933
105,11.514577511322084,10.243354951019867,7.090617678992029,27.54575986857189,10.045395611412571,17.351516671898306
106,8.886532281822715,12.249026283589314,7.7291514820441645,27.739629026111125,9.718300909666858,17.8621657819162
107,8.860287344070082,10.580241867102098,7.166504930385491,28.082112936728425,10.030312312453908,18.102261872075548
108,9.60759433153724,10.832587968901853,8.76931432466855,28.18722495497877,9.990623562060673,18.46320453789492
109,6.826585613363254,11.393093206037358,7.781522183779216,28.48280343552071,10.162097138159876,19.352641393099276
110,9.68436000292271,9.86825574078144,7.89753088850631,28.428295061054612,9.917289298077927,19.65076056142084
111,7.468732255898326,11.91307551740724,7.957325027276236,28.948388729074352,9.976666793059703,20.205988690287445
112,7.4947598407599365,10.363839886272466,6.654400451247136,29.025122446515866,10.180109589864191,20.15353127820556
113,10.457549477585468,10.31550249924368,7.336321359677969,29.03961204114603,9.89258770329396,19.98218207245216
114,6.515686320190287,12.318738874910183,6.288929388594723,29.359490695179822,10.250322362726788,19.382702940503584
115,6.462313307548485,9.462583236401228,5.927992663648889,29.073987747086598,10.00853279117313,19.00182533311636
116,8.891709649203806,9.225000411684507,7.1531850049559775,29.583960639316953,10.169380090495913,18.981340633960883
117,7.800843315097021,10.638719003971039,5.510721450404341,29.5975182159377,9.974518203004513,18.733485530504566
118,8.228550234525509,9.55904921030439,5.548818744530055,29.550440623292406,9.892002494084153,19.27906020700912
119,9.383105967711574,9.456849449772575,7.034644691252914,30.353167272653284,10.424456190287092,19.518697314292414
120,10.303923047483018,10.117120331121493,6.596607594561282,30.157750977057155,10.069399140464018,20.2012577014277
121,10.177256181153448,10.418197230515695,7.048921396154328,29.917757672484086,9.867265580873946,20.476607149333653
122,11.373151911136093,9.810893593189313,7.721066893798682,30.313970122730684,9.983386347902872,20.875252379139067
123,9.796695414011236,10.454209056753037,8.306371360017971,30.431179748368884,9.99794021918597,21.547072440732066
124,12.856100831286874,9.289628554665144,7.7287779466603315,30.540271120040995,10.086137972540664,21.31466351459767
125,9.919608806494233,11.25458635402012,7.959380973959494,30.571476357139833,9.968450549510706,20.974882854838118
