time,x1,x2,x3,x4
0,10.496714153011233,5.0,7.0,12.0
1,10.277559080464334,5.276850353520033,7.4067366430758,12.380138787219824
2,11.461161824252294,5.003402138015791,7.727618920594919,12.301028337875955
3,12.698600360992971,5.262486673087977,7.896385972619434,12.453009075059821
4,11.252136276231452,5.656571511181313,7.8505246770997985,12.504182335882518
5,11.497913850619696,5.162735525330507,7.89215685429506,12.612832777773578
6,13.481325848097699,5.184436107982518,8.05049692473528,12.732687454623724
7,12.756478519889455,5.893402589397889,7.211208318469439,13.066085422835968
8,11.519569404801596,5.7257609396029245,6.589201817061763,13.121316051376542
9,12.444673076176272,5.3179983728487,6.786859930288024,13.39681944099229
10,11.268633114756415,5.810521021181316,6.174700761083479,13.75506832640912
11,11.020559897384532,5.29680578074291,6.034546233729653,13.682981716906108
12,11.417532776150981,5.440915128000951,6.188143631231847,13.785281355104969
13,8.900193041493802,5.65090644940953,6.095575024094435,14.09261047151007
14,8.690905549122487,4.939362264895355,6.63039209847899,14.000443336546793
15,9.43771247075903,5.2242565816618205,6.871827512787292,14.365417536452187
16,8.571345498030059,5.61913899038938,6.810642183501713,14.399077196461732
17,9.500774046443674,5.697495638223885,7.369338841839886,14.391909853881725
18,7.9164054198938425,6.05735536823406,7.946377795630713,14.69389790611911
19,7.10140664770992,5.575174094910716,7.751084670754921,14.707327871307648
20,9.733597961352677,5.761718146232831,7.677223064913818,14.716965735397576
21,7.872110666923157,6.611798000229001,7.317773823398003,15.029222313409296
22,8.078484413951378,6.0904768802009,7.120116658548551,15.330547131927023
23,6.586208023049997,6.1476100515213945,7.249193284293525,15.263453046150635
24,7.55350424288451,5.676631620463615,6.360184739619529,15.47197758807989
25,8.378871782140989,6.04946450503534,6.091397966416798,15.746868280680834
26,7.362716771622909,6.442151638883378,5.806847150335471,15.914459364479328
27,9.200127513760725,6.193160557366769,5.741648016756508,16.440637681268957
28,8.585888023929595,6.667033758330921,6.303294080334332,16.30501356776433
29,9.292482868571206,6.220923450845731,6.518202080336769,16.449498926291778
30,9.398293387770602,6.300530131733116,7.205142127127053,16.283750741761754
31,12.268101566144455,6.383576641022302,7.218310044264149,16.599142863219242
32,10.799976061413664,6.978839518796396,7.626907005687847,16.812247739419384
33,10.117859575629046,6.6782676039970985,7.602369765567236,16.865122263799588
34,12.308834563057976,6.367926462683363,8.156000765412726,17.197160830180067
35,10.511207157597855,6.950159823444133,7.928336837438144,17.27109373054009
36,12.110976627595063,6.274276598282014,7.290311726477023,17.4040099057954
37,10.029373666856772,6.9640190891583975,7.333906007043199,17.322758117690537
38,10.660857741838116,6.258828878869877,6.52134151823172,17.83429260173085
39,12.09897426845943,6.434552501759442,6.44637128111679,17.813851671288504
40,12.47051738756429,6.771832149432572,5.7663183006371455,17.901955934996018
41,11.65765793214476,7.2687884834935605,5.599936349158932,18.168101838442382
42,11.059922222196706,7.328635644023965,5.891381645394785,18.170176695215076
43,10.512369590562313,7.281431436738315,6.449149881577662,18.537690444772057
44,8.937301391268093,7.063959265664586,6.74614203943542,18.350671918682487
45,9.280155791605292,6.746222196853593,7.020205735086594,18.777316243612226
46,9.123537847404695,7.130924163089091,7.347533842903629,18.65541298261877
47,10.243648940067315,7.111969824793234,7.512339122653212,19.062259374148912
48,9.168047784983516,7.747315857847622,7.6446168862908594,19.29841784948164
49,6.750670193682478,7.6296935147090075,7.967611196739804,19.418482067667803
50,8.592033161825919,7.093781275779611,8.040789444624904,19.467640949227317
51,7.712804686993376,7.6372097831704435,7.738150354441901,19.55129146755472
52,7.334034208957494,7.464107940857408,7.083905148650047,19.71650498588214
53,8.622632498104322,7.359125141232557,6.70724680936146,19.914458872520488
54,9.128886489905643,7.8008148512482745,6.259735411979218,20.30851291958009
55,9.199229311547322,8.036651967558633,5.930594811367524,20.398251210674534
56,7.674492825822574,8.116120586416478,5.987591663268248,20.440644842446968
57,8.51521711956384,7.689593205656533,6.394428321823707,20.420260624583584
58,9.517790145251965,7.726918392176602,6.360850316989814,20.628474635759776
59,10.55972174548684,8.198647886317021,6.441464602369433,20.737170983903912
60,9.520825762154704,8.265551178032451,6.916589938466254,20.89002870556374
61,10.230164404971699,7.90411099921157,7.435710422258403,21.322010927753393
62,9.707138312145569,7.969581139086072,7.862907461121236,21.291273699763966
63,9.979363880504273,7.575675481770897,7.895268441947112,21.454646355158395
64,12.298815473348984,7.929542552411903,7.882984538381666,21.45970974620024
65,13.088290836139699,8.567442136427502,7.512092006956983,21.930687767881228
66,11.830102911009973,8.678739252859426,7.372577572494779,21.861885543755953
67,12.99257668862857,8.335096035248387,7.2469299417561865,22.048852714855943
68,12.350679815784181,8.752653791138018,7.051491182031819,22.23454804254128
69,11.256993277985183,8.402236221825635,6.578765676021284,22.152053559099834
70,12.093446413077292,8.253558805883833,6.347407033976717,22.495204863606215
71,13.024326217420757,8.737845149614708,5.999346249451863,22.54259303786745
72,11.139744465474996,8.935982027622865,5.970351042746833,23.046824779815434
73,12.378116941965608,8.668607981483678,6.242629214636758,23.022971793418385
74,7.796078277545774,9.03373491628186,6.96510403931088,23.127191270175942
75,10.821902504375226,8.010719467016429,7.0313976685324855,23.21817290608883
76,9.671223686602655,9.04300660308282,7.770163282753826,23.44881840867784
77,8.887519363382536,8.714600938880901,7.2262732061348505,23.486840455034173
78,8.916190271950557,8.926771730305957,8.278666670400627,23.772537313113077
79,6.526141434444318,8.904069075280844,7.990798008100292,23.841856153916883
80,8.048277304593613,8.322704081918294,7.93739245055325,24.02751156767255
81,8.45499953892144,9.004155353371841,7.583629142896297,24.125855974410616
82,9.488850254004971,9.321997506396396,6.776681278161297,24.373921722008927
83,7.492685990989806,9.491786031524615,6.8846346870527295,24.533150558151025
84,7.289393364516505,9.050686919502702,6.559449238530171,24.651156838235323
85,7.766192148846587,9.050333569165101,6.142339244771614,24.650907287958038
86,9.429112466747283,9.218783447650955,5.804171610162649,24.724930509775298
87,9.153180605074738,9.642264790838347,5.9105590499846326,25.161917439274774
88,8.656766510081356,9.461922548989573,6.239125141429729,25.242306011605923
89,10.09744405147784,9.208312916805015,6.76296338253722,25.473503274239643
90,10.097077549348038,9.662594618238645,7.159050608373108,25.524099006975348
91,11.384468372168408,9.471909363605851,7.066614206754949,25.687019692117254
92,10.111420192274245,9.598458448810408,7.855060390071094,25.747682703377894
93,10.847908357987176,9.483040052252562,7.722404211919948,25.908849419534615
94,11.09418149782263,9.692094840129288,8.069568194202933,26.101438471203657
95,10.26853585943676,9.396074310506169,7.756403563691774,26.133603888962405
96,12.198233309654883,9.259972445089371,7.625003153572459,26.497016974969963
97,12.250099062916435,10.000751509219894,6.909167981062491,26.24332227727327
98,11.994157247379007,10.184066128625137,6.596018269401642,26.723073644918156
99,11.66752589921516,9.953613407760278,6.606838119645349,26.82242165939362
100,10.316680065518462,9.856823565864543,6.362768703691832,26.986581168068312
101,11.065644328189432,9.607099133274392,5.99469442460155,27.159361523360843
102,10.832855988058178,10.111294045085213,6.021023351753085,27.26393722198006
103,10.011196016929986,9.982589227129516,5.9204253976885015,27.658147284022817
104,10.254537669969507,9.879397618568488,6.6855953498774,27.67408453663594
105,10.404050856814541,10.153339934281995,7.0645016257101,27.84091596797134
106,11.47036251957501,10.325882396218491,7.3214362702148135,28.054156906031473
107,9.361104526680242,10.92812280196264,7.612188539065847,28.049680572314255
108,9.08197988613782,10.614841189696508,8.002727685753557,28.12771224928469
109,8.439264433279048,10.559573044528431,8.212081422169993,28.348987287515495
110,6.34917797713208,10.452430875057521,8.05216914871991,28.431343126060934
111,8.071373091960476,9.945187508518734,7.698589420295788,28.64516980146423
112,8.07118641920448,10.435726756495571,6.992388581899055,28.889207219314102
113,10.474198321748739,10.756380040697024,6.313022429902248,28.954918687704396
114,7.90552600262857,11.431188914044306,6.285336911930493,29.18133972311997
115,8.569496534764736,10.6742437192066,6.167716645919692,29.093955728448112
116,8.47899857933997,11.209774959484571,6.323243759516429,29.454864371581667
117,7.655751457795519,10.869461759924997,6.042387588164024,29.308233511651967
118,10.32934952836342,10.474217483704622,6.527867511107399,29.649999929906674
119,10.33610965105125,11.250211084733952,6.5855134996813405,29.831531847080978
120,10.791031947043038,11.340424480725709,6.668951340206928,30.241339656396843
121,9.50643592684078,11.298636625166692,7.6917340065578275,29.86845379077187
122,12.216267597087697,10.683355965729843,8.112940225221646,30.401112976216766
123,9.773719441792664,11.66276118673835,8.051882343010513,30.438340440877422
124,12.073146744755055,10.712630272608415,7.683318783090697,30.42198370614115
125,13.922506433378853,11.613386905761836,8.22280288236865,31.0330612740792
126,10.911576707459618,12.065141494314458,7.259560477882826,30.96484643949371
127,11.422746061133775,11.00810691289492,7.412004114208536,31.168806877199586
128,12.088695155824189,11.35821231729268,7.325138520943387,31.11352017150357
129,11.398637378474108,11.486680960579031,6.01614328669375,31.617133320117304
130,10.181387376502748,11.434234671277363,6.240732219076439,31.307333848160734
131,11.554852625760814,11.133274252409608,6.03475473341208,31.65448675640715
132,10.113266790858845,11.535933226942722,5.968334972015045,32.12291681058034
133,11.287065716786781,11.266953902650423,5.997896310546226,31.840561882639104
134,9.49639914740172,11.94507381094867,6.55106622859188,31.98602055212945
135,11.549934405017542,11.440695196519204,6.597052211245759,32.2055005611084
136,8.800923326028244,12.224615475181063,7.703274752390326,32.40550487193105
137,8.864465197642723,11.519511754364196,7.56169450661598,32.53030297400272
138,9.637946712784725,11.845741451697643,8.250126014448528,32.614804142827836
139,7.282846032611257,12.400307657135215,7.8913839250441935,32.395691368373164
140,8.495409127035254,11.523987413644386,7.731354029046997,33.16185138966698
141,9.40502972169212,12.120659926048516,7.905317036477127,32.958624831254376
142,6.403472974702225,12.633364881826273,6.895540029914512,33.214066416074196
143,8.195590067795758,11.659790890507061,6.9191613423329965,33.12379354769344
144,8.357769761658115,12.300627337184665,6.5195109347681415,33.62100540707866
145,9.04977206420843,12.221725485459839,5.829939700495674,33.89029456685593
146,7.2767596381671265,12.577377571253958,6.00557244136413,33.75529158890459
147,7.503972882330775,11.960200360236122,6.075205070044165,34.23683748133467
148,9.708468279465297,12.102436015642704,6.470286136011801,34.310387692753245
149,9.881161291597664,12.725321074841544,6.288620983583665,34.39222379983929
150,10.250492850345875,12.848051766171817,6.750244222968015,34.36160866347305
151,10.762271591132487,12.683111172425122,7.560862751124987,34.65428174540979
152,10.133448564573106,12.73651409450731,7.862311662448961,34.72378668200907
153,11.407824201745953,12.465431013684187,8.115121589295441,34.803680551118426
154,11.779362124253465,12.734359479867232,8.039509632027915,34.9723097148329
155,11.017699389542507,12.871770126335774,7.464585190062789,35.37175800124264
156,13.767887543735064,12.556154433578188,7.5709187345506335,35.45465828292767
157,12.462876711648335,13.42657845097039,7.1771193845348265,35.679059908686654
158,10.797740293533899,13.173909629834332,6.482653387783056,35.790920306151484
159,12.558666641224136,12.491954694311241,6.634419154467499,35.90673518837268
160,10.75736913734156,13.310953938703053,6.309261221299462,35.9628584311421
161,12.273374254697243,12.88930700566579,5.863515004043295,36.04283797604303
162,12.334166083592352,13.324318528423627,6.266834294313176,36.19869115249283
163,9.99279096779989,13.285393183801363,6.099789039100506,36.4566275830399
164,11.379199510879852,12.893013105785045,6.773444893495435,36.818443278538005
165,10.41278092693651,13.668712293429408,7.035326879258908,36.66926182144086
166,10.406236778358965,13.421547471851062,7.153084469630518,36.92898392388475
167,11.083319696502338,13.496687824768856,7.8789359347117465,36.94062165219374
168,8.579041379412187,13.918560402673362,7.848802118730617,37.34172679001954
169,7.759974184687723,13.460445567849595,8.043542219573643,37.3511905891808
170,7.378434762805599,13.32855250751289,8.192966994380468,37.33439626039246
171,7.2820766824442575,13.259252461195373,7.584390226000749,37.86753956066394
172,7.9338544998493505,13.3185744733289,7.063446502530765,37.67783204812129
173,8.352108184080096,13.587693672271387,6.523065179829792,37.97072137804788
174,8.374577766739712,13.710104573995144,6.304184050873366,38.296421678960385
175,9.095132441467138,13.99454480874595,5.964877607583742,38.08943691202081
176,8.52671224092311,14.015922927789674,6.089143640413162,38.38702871306621
177,10.277963572572373,13.975616419645922,6.095448667059745,38.33662055497229
178,8.92186988061045,14.48819182833944,6.311165407461111,38.73479841044919
179,12.304345784954094,13.97043403984341,6.5219546896501805,38.68679207156435
180,10.625667347765003,14.772888718705081,7.302774882315098,39.09947895892875
181,9.558665825219235,14.278073213363163,7.516528312829642,39.28117495915
182,9.742580788090489,13.840433172436024,8.25844086554484,39.41049124492168
183,11.658042919828123,13.738362064508653,8.18574265551585,39.44881802281264
184,11.262826865628933,14.377177652745116,7.890996053423282,39.69795621908932
185,12.446051301660967,14.065057185286264,7.508675659636596,39.73823383464984
186,12.37535065716385,14.632968087073785,7.661012921506789,40.252986561801684
187,11.916214878079675,14.445509557642223,7.018926089077772,40.08098466490755
188,11.142250072668142,14.398267291790223,7.124926651830413,40.05550274916316
189,10.387265807904441,14.224290671734094,6.3498416176502275,40.270707050827404
190,11.285535855501854,14.019655335223833,6.222304740228602,40.44809152838362
191,12.342688445278263,14.474714894527422,5.95934789468306,40.47836124012506
192,11.389664248715153,14.809429272634791,5.943698705010754,40.78534213564479
193,9.567734507439612,14.801357852984786,6.1707154519761085,40.876466606743925
194,10.589004307486714,14.19168039836173,6.790153136463078,41.12558988735044
195,10.385317379728848,14.814592235709997,7.318979895444745,41.256368886533615
196,8.700319182163357,15.10948811382448,7.03998071439946,41.453160090682985
197,9.340251819793933,14.484809636679104,7.628396142150152,41.56929710516164
198,8.882638213861057,14.878343034731174,7.9487483811990645,41.76005463196347
199,7.370740051214589,15.018853400499692,7.8466788802618685,41.95897348317919
200,8.625736552779404,14.675067088844774,7.664716203817283,41.90649284508457
201,8.658671493777925,15.192399218031841,7.591865387298492,42.22948739986365
202,9.094007452438731,15.317154070925238,7.056683262828527,42.31329791390716
203,9.064758261298357,15.53838751980876,6.896045393684343,42.34421566681454
204,6.720217599452601,15.627110599806095,6.585051676681089,42.41807403324087
205,7.330124152515999,14.877681055305723,6.389236093680903,42.603473008226004
206,9.028745616253863,14.99452672256361,6.389631045846723,42.90320505617318
207,9.338215446327254,15.571767950282872,5.730320478814398,43.14944478728825
208,9.701574400154453,15.744123978763184,6.005871694214922,43.328860019845855
209,13.43690810901921,15.591250931253558,6.649058182566848,43.441815854747844
210,10.570890510693163,16.55836651672935,7.289493568444168,43.79619096817013
211,11.551389021816117,15.831975220136648,7.581527060667439,43.480062767948745
212,11.767475049644805,15.928631575658821,8.423287267446858,43.79173478695662
213,11.826961755890746,15.718933574446558,8.238591015066136,43.968278336497235
214,11.171020406314437,15.980159543106783,8.073896754025927,44.15532791763968
