time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,10.026374772849563,5.0,6.9496905225943575,12.0,10.0,8.0,9.019235965103617,11.0,10.0,8.0
1,10.26032170142265,5.155000726202008,7.173578539948343,12.309016994374947,10.830404471849986,8.2,9.173749215259294,12.898658984097585,10.0,8.010694074198264
2,9.604854458482206,5.296410661871473,7.10646827510649,12.585078410054194,11.690373169479617,8.667501496856968,9.18592576852611,14.495447508834225,10.029518765237919,8.0080690296051
3,9.795699094961739,4.905582652893822,6.747708262466272,12.860586706141726,12.348600753737665,8.829896503121278,9.30078656841566,15.173694112973227,9.992265592826193,8.366280701080278
4,8.728367345280597,5.037354150498775,6.920809631906312,12.934882059087256,12.890574446586514,8.56053359409615,8.61228338953496,14.83966006205769,10.00788471796002,8.55538997395445
5,7.403121369742986,4.247720992758025,6.288263109073765,13.027581764626328,13.341772767643914,9.06672110594443,9.165725703559572,12.716286022610303,9.981927065793567,8.486979234725167
6,10.289680911850546,3.4577972306105544,5.470015035718905,12.772559368330366,13.576374632718213,9.268172508100653,9.033750917629364,10.96041017435445,9.90496132139291,8.629225809107457
7,9.126695356187772,5.568118592678855,7.199754618426784,12.751275876645138,13.497246538996652,9.46841041975205,9.043631049540707,8.996881105907722,9.762595380232995,8.494744039519409
8,10.394072656561283,4.844765730110573,6.409197484303133,12.211312404583582,13.165164282931022,9.74954678008642,8.92739259207045,7.453930491852609,10.003326508735736,8.597866160255503
9,10.93510554388491,5.902751999597198,7.335137593143707,11.444089889679772,12.61980974525593,9.663161774880354,8.921363596747002,6.933868468628126,10.024669297441372,8.819820195043265
10,9.984315292444013,6.201647075589425,7.394033022589995,12.005572435267306,12.467460876937293,10.02730796403103,8.968742466998336,7.3541727113457815,9.935303288877403,9.044301118383991
11,10.25959596625333,5.552869021416011,6.96043577727194,11.407567762172453,11.947700303293677,10.090352138661897,8.803528723045162,9.100111014579472,10.163353999087082,9.011149468251917
12,8.526685758909759,5.756510410241296,7.084795449332778,11.627637774267507,11.885863199136807,10.180303794085887,8.810587947149637,10.904543782597788,9.704825018806753,9.434121343482031
13,10.801926596076253,4.519374266848924,6.055791145420006,11.424082869798687,11.151382610492645,10.356469183446649,8.853582434856287,12.981881211314263,9.913087159693468,9.181495105891283
14,8.24924761332848,6.082223463955019,7.5540716753195944,10.904829272598267,10.412859545343661,10.426564608226364,8.590259658385913,14.434327797445551,9.983240947600127,9.298129700711877
15,9.504948068575613,4.656739257692841,6.102878894525114,10.924759331075823,9.590554117962952,10.848468460307894,8.930828622842151,14.686739781188466,9.790398625773003,9.61736886980136
16,8.991399190676885,5.504125271091615,6.613324225834216,10.653048181689597,9.155763565610354,11.37103381724779,9.179290711631163,14.524000490584507,10.101447586953828,9.515614632071372
17,10.025244185874403,5.179543376100894,6.4922004343691615,11.524608542133421,9.09293810767913,11.619044500974253,9.280185390830805,13.142752363976514,9.866659045711307,9.769826847860426
18,9.878493145318686,5.827764721416079,6.939648207038723,10.890641762120245,8.606532561717012,11.867886859079885,9.107361872123557,11.280537737353027,10.00775053959393,9.654407468487879
19,8.453126818079985,5.947206559928324,7.020435583658424,11.406045878439816,8.583824862691669,11.828474044714197,8.806336211841115,9.051001452642451,9.944911450282977,9.751518874716393
20,9.393056026460355,4.863601641081205,5.988273347993578,11.63073871546388,8.940288962795368,12.114557439245763,9.065591289641665,7.599715506700752,10.196973744002205,10.048970923480862
21,8.606187327644047,5.653328785053657,6.854007606005473,12.36319675965722,9.302719268953457,12.188815450153845,8.93315261494971,7.0996684876027345,9.887111797347101,9.974981466584262
22,9.372304505438548,4.971019162815895,6.1873415088344395,12.682806097725406,10.055988840991583,12.206981496288954,8.76124302873519,7.467644803972762,10.00056300067641,10.154568429404815
23,10.332632154355982,5.91761915575303,6.827892397521001,12.222081277605378,10.445910360511037,12.38345213651055,8.989030189119944,8.83784872112464,10.133366582975311,10.404890140697841
24,8.458633158153422,6.336698360748902,7.008880828592334,12.919807363971639,11.570748568166714,12.835821468621278,8.898951859422379,10.67528247425291,9.934944145667961,10.530083064969883
25,11.670299820371596,5.117332535608948,6.032932362286046,12.621056500367727,12.114422090474056,12.87777596408887,8.897381922507504,12.999446953847855,9.889432691526002,10.415281785862446
26,9.500454134688683,7.58931033796108,8.107805216883996,12.874242413549162,13.260221534172546,13.171972141146039,9.05837698081786,14.322422552753007,9.879327543352728,10.401825033107043
27,10.673128964566061,6.004030118675294,6.7973335957001195,12.877866425311321,14.252084577638662,13.182089678366484,8.663617577159469,14.989004130221218,10.1642281154923,10.7324574724267
28,12.248089573181876,6.7609160760511635,7.182394273398836,12.205671096151457,14.662995045907515,13.457381409294937,9.03025695636422,14.176504716675574,9.992696878922697,10.878630319208918
29,8.345737248950758,8.00287831578455,8.227979829383763,12.971008393282172,15.77112071141324,13.43768465310597,8.845555093247453,13.005382819688979,10.074197059249386,11.043840311785743
30,9.525602983826726,5.386630187177399,5.996917623412632,11.750911048639034,15.789773244928387,13.965674675371371,8.95261435254067,10.865478650771617,9.90109594277306,10.929466900187546
31,9.698084759099343,6.351728782914391,6.822035363509695,11.75485808899269,16.124704520599106,14.206289368010957,8.978455449669278,9.109868429174272,10.010026640340737,11.18281365050107
32,9.068973622912495,6.384069177130016,7.079384413259217,11.90458362495851,16.38488392453916,14.304896017848241,8.989085615313217,7.561444557467812,9.863758230837304,11.212991253099634
33,11.110986059693374,5.802122196941873,6.358810353915655,10.780205380408052,15.905268956022143,14.750599978709385,9.091418915707681,6.949112722378037,10.047926949393787,11.289837136591464
34,9.810317041553862,7.435884665561733,7.496244335138894,10.886753690597205,15.411879641152101,14.744242519144048,8.783939118033791,7.592479890836388,9.946602929893709,11.363447833778578
35,11.278409590993425,6.697232556083424,7.147152131004146,11.224442293620658,15.356204237012395,15.041241284643357,8.939042062905932,8.905777162232733,10.130391555741808,11.423554466695794
36,9.445922881043597,7.675477131923582,7.649193438877029,10.81393070140784,14.573873083250746,15.362603869900644,9.15826168810531,10.989329115223905,10.090467607222463,11.703484332067568
37,10.354302739992637,6.598465085914127,6.674968028637208,11.455464933494996,14.11652910361592,15.506655168619528,8.961877848892819,13.200636479495941,9.956640104451195,11.789753058721884
38,9.559723827666044,7.108188900108545,7.143310230547282,11.491226814112848,13.531980007452708,15.266901997164947,8.712782072587393,14.370357937446327,10.083314218187772,11.937269095586412
39,9.575551172711949,6.638310015763433,6.527460458949392,11.923862583647137,12.988844540818574,15.87187997173324,9.011185966312762,14.695002719691212,9.895980717269692,11.995536331395293
40,10.228081624851448,6.537130892947382,6.810960312216845,11.862744749970453,12.157199869541552,15.93759229071731,9.08366040779484,14.71269153506468,9.861374500591715,12.011081704463567
41,10.579044166957353,7.370866919282478,7.380072246193322,12.460407622458261,11.975909133351717,16.250210051386585,8.96475586759725,13.10208031530042,9.862838454446942,11.755654932313027
42,9.14581164679935,7.5325656996048584,7.272392973572726,12.456915364670927,11.635482681008373,16.314075710033013,9.033785430482695,10.882941871641998,10.125627570354833,12.25887333920908
43,9.15865966644753,6.630120831737871,6.6136201932565895,12.672817297072147,11.106330874791766,16.82790576174586,9.115793608028795,8.864045601290155,9.958797234901413,12.41116339620161
44,9.344295887802703,6.740655887798089,6.432756060098295,13.518329017039123,11.679952758762132,16.601958364805686,8.954207560678801,7.6421535678623655,9.975465988303304,12.47381492482625
45,9.85311729845008,7.145973804807401,7.045064738299003,13.316440928355306,11.960222608002262,17.177236317529033,9.215654641230127,6.781656689449464,9.7846084815954,12.749261500438319
46,8.588024499049153,7.1074124479995735,6.788705578131441,12.786598242768738,11.91741636893595,17.188779948209664,9.021894912372153,7.751722683639641,9.94193632395888,12.552862872912403
47,9.7294431754448,6.444824966715392,6.363061862414645,12.30168379217879,12.315271855013586,17.217372753753818,8.856717960949757,9.13344372267458,9.915581052908063,12.77794848771446
48,11.129303304496748,7.23434243122776,6.8289663918735695,12.586916304793148,13.257034727231856,17.727292316502695,9.162184914366453,10.891398992955345,9.955725724903703,12.67143631125487
49,8.659741928423816,8.360274480281337,7.685781808855911,12.21884790351389,13.960896411443862,18.007187076468558,9.017009997855029,13.131752571759655,9.870667292888756,12.945960631970042
50,9.750703971741721,6.543383568720989,6.2142524392816725,11.841584650558756,14.89352393631362,17.93488011984223,9.103816121892963,14.342289321900981,9.943646231989232,12.796097923308583
51,11.763492212545458,7.443726956053427,6.884267971408419,11.549157348251976,15.695002718025105,18.023479913781003,8.859955164236133,15.170301084641556,10.044560242515459,13.084137880637149
52,9.408040573160822,8.960319469939762,8.170166692021263,11.565198349539637,16.57489239945704,18.330576413643637,9.066934440996857,14.421330085856994,9.985611005599745,13.157180926994467
53,9.092188318782629,7.275034286616571,6.629851878391593,10.76386390004462,17.237437694739032,18.529035655060564,9.01409701475943,13.069185607301353,10.149843876857796,13.325024570967258
54,10.271799617386904,7.056117753254841,6.5262082176482785,11.118956752375903,17.83004464746976,18.906377153532095,9.246772375208629,11.038176523423493,9.97624452725886,13.413365117855667
55,9.995438329429447,7.985514426530644,7.214704903229766,11.574072708846018,18.854105075510404,18.98629361319464,8.98039405809144,9.168570687032792,10.1360156578648,13.561397683447563
56,10.854106936278775,7.739627086675051,6.96546602681699,10.775934381710828,18.540614731585688,19.07589858455523,9.074247754516174,7.702591272253231,10.021257833110992,13.74241903445412
57,8.409995116072771,8.516663990424773,7.440430238519762,11.21587970962041,18.588888941756483,19.408401285579686,8.966918291272954,6.932265416718916,9.998575679820414,13.778768755479508
58,10.056048986911076,6.893469088626357,6.110079801394213,11.625542422232451,18.622304521377536,19.46391203477486,8.839921716876338,7.562263750082001,10.219520390366394,13.642802198019034
59,10.105862566516008,7.899544716136061,7.066866385863996,11.848522733892626,18.483879057753956,20.08048680116924,9.262256773094668,9.053437596109989,9.997063986884854,13.995499524146345
60,9.909162422353585,8.102916920877705,6.920954472321537,12.11723842643513,17.909352437627017,19.985545454960448,9.018015008533181,11.123949940639282,10.204415246726285,13.928371818917615
61,9.28612394397374,7.985854780757691,7.111559022162061,11.943128790362248,16.87668255457494,20.13376056583718,9.038024908861097,13.08820934959889,10.0506869903188,14.251107104094679
62,10.203715393901838,7.651354404779685,6.858035842047508,12.811181825527724,16.651224245434467,20.524487309984252,9.112403612203224,14.418199691140627,9.951325998804215,14.159856178098803
63,11.203031837422028,8.276811005356567,7.085538185765269,12.62135584914327,15.878128111556514,20.641320206526377,9.198671135415532,15.012795657040346,10.04699806800171,14.281694830071476
