time,x1,x2,x3,x4,x5,x6
0,10.026374772849563,5.0,7.0,12.0,10.0,8.0
1,10.67614508305817,5.255265702451604,7.4067366430758,11.930349432793369,9.857207342525315,8.6
2,10.418327744633807,5.573509810675154,7.886360570973698,11.790222750503242,9.683612861790959,9.476062453049686
3,10.971269599546686,5.355608494730554,7.823013975721222,11.991868722996951,9.71050245826034,9.430958913938069
4,10.214656996235385,5.665772462858023,8.080396677886856,12.323072937384296,9.998586400208252,9.03746272332093
5,9.135172177311862,5.070765200958965,7.738397002721041,12.549405968264901,9.641341958297243,8.883270767453293
6,12.191793944440853,4.297515566407316,7.5018442482430245,12.61874564447617,9.908782315407917,8.461126841463061
7,11.11573914692432,6.4342499273708205,6.548211085688195,12.91886021834752,9.765943444494376,7.994406845529118
8,12.38311644729783,5.896751256540706,5.846443553933264,13.12136028901366,10.03813515068577,7.889296677075859
9,12.837218576475218,6.597020092152893,6.502847011375694,13.187894980416667,9.801346485064002,7.576867581316124
10,11.71636610001289,7.146450315367715,5.80768587995009,13.06572542605225,9.713403909356165,7.900788211212079
11,11.745885617208119,6.571907115056802,6.066188798218013,12.683142863431987,9.306348506188376,8.391840648989005
12,9.702256263494705,6.7531712153718475,6.341599601845159,13.044766416045624,9.257661605872912,9.07659352138469
13,11.615399882227853,5.608916597504711,6.3698696505358114,13.015384136822217,9.153880047603367,9.557075140037044
14,8.665070994964,7.213661447333215,6.521997353115151,13.340803216390048,9.574659040127761,9.996937683368433
15,9.504948068575615,5.35853271088926,6.509830941918898,13.748557753321936,9.643109767628365,10.024110823591663
16,8.575575809041368,6.347518634509585,7.824100072138727,14.015645172605018,9.722850106592249,9.860551026467672
17,9.211770899722802,5.786069509913592,7.057234882580189,14.45517604033507,9.99176317456761,9.613887740763978
18,8.702922640733739,6.533858978107431,7.773205080245302,14.356543791598344,9.76209881430339,9.518246327879265
19,6.966837167125198,6.3771142817896305,7.659398277225062,14.633940756771063,9.974909199872519,9.178773024565617
20,7.661005218891479,5.247249885700507,7.781253268979324,14.512763367456694,9.684725534302201,8.9909012626544
21,6.704074295053741,5.800091056252709,7.612905272706034,14.66872140584629,9.695717633459976,9.116709878339774
22,7.383260714702001,5.013626331796811,6.502866605479258,14.770085651321192,9.71364456904503,9.105373742465789
23,8.343588363619435,5.428752971857719,6.549891651912249,14.881074488783009,9.859429327012283,9.739296151964425
24,6.5565201255631145,6.194182615028903,5.746101771336508,15.328764179195735,9.77869626401956,10.352007321071092
25,9.93824901280272,4.741268282413732,5.7620315153068535,15.271014979269061,9.815669696172204,10.762931814639167
26,8.014164483733895,6.898921419635053,6.057893385681527,15.40951072769883,9.658152119491877,11.217658579408358
27,9.497558459981114,5.406745639539651,5.306212621934562,15.224074233966768,9.310828126526244,11.521992717185935
28,11.434616287030275,6.267273700419341,6.861797179926052,15.292354180517947,9.40371456510699,11.450335372964316
29,7.92991386731524,7.213467345417653,6.210902511807388,15.726447931454391,9.444389747691737,11.478955823461073
30,9.525602983826724,4.3064141966800715,7.244701584952525,15.703902415038254,9.503855905892562,10.821753806387179
31,10.11390814073486,5.222384074427248,8.42184830608813,16.20925434729023,9.6491561717036,10.107220457965084
32,9.882446909064093,5.600120267488399,6.9127108467493255,16.241900232029902,9.824591031352432,9.910356289950256
33,12.286556564278321,4.902868583609708,7.763181780310699,16.513484451770896,9.601825956939896,9.715350780331004
34,11.29660669250865,6.47501223698921,8.028687960321077,17.238995730101067,10.122043031797755,10.114852928119323
35,13.010460398562302,5.555136624604771,7.522569048495859,17.198108666272024,10.07209456001131,10.683114488740047
36,11.348035913633904,6.738856652285588,8.05277035516558,17.301662161387547,10.144247697329561,11.567784662760587
37,12.343346530729184,5.768396781174317,7.172875758723846,17.39594936427595,9.880428410170248,11.87585855838458
38,11.548767618402591,6.385021711216853,7.361944352056902,17.594397399913873,9.813826495274366,12.718686988487526
39,11.477664205302256,5.85408290979996,6.145975902198277,17.946822204705818,10.088617212381502,12.999958242725107
40,11.960132432420327,6.055965582426204,6.233989532134477,17.936135757623603,10.023582398327619,12.985702954830462
41,12.065333817912142,6.818484863643668,5.61509719424173,18.360595737996658,10.218629007916093,12.489104285882199
42,10.321382151384297,7.056142708702274,5.780449235386249,18.112169613981347,9.844108996429705,12.232701741086641
43,9.972132952599132,6.303994882639683,6.500389371149173,18.530998757003474,9.933479978428174,12.043704980585535
44,9.760119269438224,6.574017415645734,6.776750752585088,18.59298726117512,9.924996776756284,11.429951510225575
45,9.85311729845008,6.834464557848282,6.601875961717459,18.53648309866964,9.808049786118659,11.70288373448495
46,8.172201117413636,7.290153102974789,7.277557653547727,18.880477105115286,9.771208898383838,11.677929756335958
47,8.9159698892932,6.677991708903835,7.472175168932658,18.926356731782498,10.03660371502569,12.210214412125524
48,9.953732799911803,7.61347590165697,7.666541022726197,19.03030906073781,9.857088056788891,12.60319395167975
49,7.173452277469028,8.794851547074906,7.3580382131693165,19.092433373558,9.7082502042085,13.292218129308422
50,8.018653164172845,7.271846500497854,7.7145134371551505,19.24566375961636,9.762560182353841,13.650483342573397
51,9.86137917995515,8.113445124638039,8.219035157224287,19.26576570779997,9.79215699119877,14.139486357957166
