time,x1,x2,x3,x4
0,10.496714153011233,5.0,7.0,12.0
1,10.277559080464334,5.276850353520033,7.4067366430758,12.257684814465769
2,11.461161824252294,5.003402138015791,7.727618920594919,12.085185954516746
3,12.698600360992971,5.262486673087977,7.896385972619434,12.320074417028115
4,11.252136276231452,5.656571511181313,7.8505246770997985,12.479655425251597
5,11.497913850619696,5.162735525330507,7.89215685429506,12.554743352253569
6,13.481325848097699,5.184436107982518,8.05049692473528,12.748188608270562
7,12.756478519889455,5.893402589397889,7.211208318469439,13.273348332356314
8,11.519569404801596,5.7257609396029245,6.589201817061763,13.184378847935012
9,12.444673076176272,5.3179983728487,6.786859930288024,13.30647351987102
10,11.268633114756415,5.810521021181316,6.174700761083479,13.71803481204177
11,11.020559897384532,5.29680578074291,6.034546233729653,13.697212861505257
12,11.417532776150981,5.440915128000951,6.188143631231847,13.878347826484314
13,8.900193041493802,5.65090644940953,6.095575024094435,14.00029378691626
14,8.690905549122487,4.939362264895355,6.63039209847899,13.917794476736482
15,9.43771247075903,5.2242565816618205,6.871827512787292,14.366988804238725
16,8.571345498030059,5.61913899038938,6.810642183501713,14.29215956792158
17,9.500774046443674,5.697495638223885,7.369338841839886,14.215845777652556
18,7.9164054198938425,6.05735536823406,7.946377795630713,14.526002734517608
19,7.10140664770992,5.575174094910716,7.751084670754921,14.753367474494924
20,9.733597961352677,5.761718146232831,7.677223064913818,14.858949421445613
21,7.872110666923157,6.611798000229001,7.317773823398003,15.10606344503701
22,8.078484413951378,6.0904768802009,7.120116658548551,15.225950871267566
23,6.586208023049997,6.1476100515213945,7.249193284293525,15.323617997875104
24,7.55350424288451,5.676631620463615,6.360184739619529,15.731543812707141
25,8.378871782140989,6.04946450503534,6.091397966416798,15.839252173495968
26,7.362716771622909,6.442151638883378,5.806847150335471,15.934394403323807
27,9.200127513760725,6.193160557366769,5.741648016756508,16.17874201028283
28,8.585888023929595,6.667033758330921,6.303294080334332,16.197669470800474
29,9.292482868571206,6.220923450845731,6.518202080336769,16.482958258596696
30,9.398293387770602,6.300530131733116,7.205142127127053,16.33384779949138
31,12.268101566144455,6.383576641022302,7.218310044264149,16.80511984200399
32,10.799976061413664,6.978839518796396,7.626907005687847,16.72242107714573
33,10.117859575629046,6.6782676039970985,7.602369765567236,16.84685511327327
34,12.308834563057976,6.367926462683363,8.156000765412726,16.975263936027552
35,10.511207157597855,6.950159823444133,7.928336837438144,17.40661798019948
36,12.110976627595063,6.274276598282014,7.290311726477023,17.47814009216589
37,10.029373666856772,6.9640190891583975,7.333906007043199,17.34472601138293
38,10.660857741838116,6.258828878869877,6.52134151823172,17.820538138077097
39,12.09897426845943,6.434552501759442,6.44637128111679,17.680353292173738
40,12.47051738756429,6.771832149432572,5.7663183006371455,18.031937991103607
41,11.65765793214476,7.2687884834935605,5.599936349158932,17.97324123484299
42,11.059922222196706,7.328635644023965,5.891381645394785,18.11236149733418
43,10.512369590562313,7.281431436738315,6.449149881577662,18.459846792126708
44,8.937301391268093,7.063959265664586,6.74614203943542,18.57309544668297
45,9.280155791605292,6.746222196853593,7.020205735086594,19.005132889365843
46,9.123537847404695,7.130924163089091,7.347533842903629,18.731076344892504
47,10.243648940067315,7.111969824793234,7.512339122653212,18.9631736385035
48,9.168047784983516,7.747315857847622,7.6446168862908594,19.14296238063457
49,6.750670193682478,7.6296935147090075,7.967611196739804,19.284714812254506
50,8.592033161825919,7.093781275779611,8.040789444624904,19.477882444736533
51,7.712804686993376,7.6372097831704435,7.738150354441901,19.713724194930762
52,7.334034208957494,7.464107940857408,7.083905148650047,19.90247553329115
53,8.622632498104322,7.359125141232557,6.70724680936146,19.87933994605297
54,9.128886489905643,7.8008148512482745,6.259735411979218,20.20396832478624
55,9.199229311547322,8.036651967558633,5.930594811367524,20.27502254362756
56,7.674492825822574,8.116120586416478,5.987591663268248,20.4064309720339
57,8.51521711956384,7.689593205656533,6.394428321823707,20.446358370558244
58,9.517790145251965,7.726918392176602,6.360850316989814,20.82818226021814
59,10.55972174548684,8.198647886317021,6.441464602369433,20.864115107319176
60,9.520825762154704,8.265551178032451,6.916589938466254,20.83900266275553
61,10.230164404971699,7.90411099921157,7.435710422258403,21.14943244703619
62,9.707138312145569,7.969581139086072,7.862907461121236,21.25781358483578
63,9.979363880504273,7.575675481770897,7.895268441947112,21.562601708939276
64,12.298815473348984,7.929542552411903,7.882984538381666,21.472917648150137
65,13.088290836139699,8.567442136427502,7.512092006956983,21.87474747145254
66,11.830102911009973,8.678739252859426,7.372577572494779,21.671288324838862
67,12.99257668862857,8.335096035248387,7.2469299417561865,21.98127292829774
68,12.350679815784181,8.752653791138018,7.051491182031819,22.293418689980133
69,11.256993277985183,8.402236221825635,6.578765676021284,22.398565479919423
70,12.093446413077292,8.253558805883833,6.347407033976717,22.652838545267187
71,13.024326217420757,8.737845149614708,5.999346249451863,22.615511386229763
72,11.139744465474996,8.935982027622865,5.970351042746833,22.942069255570903
73,12.378116941965608,8.668607981483678,6.242629214636758,22.922819335224787
74,7.796078277545774,9.03373491628186,6.96510403931088,23.03412486195327
75,10.821902504375226,8.010719467016429,7.0313976685324855,23.367500592950993
