time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,10.026374772849563,5.0,7.143215745496304,12.0,10.0,8.0,8.941413923762592,11.0,10.0,8.0
1,10.26032170142265,5.116092601491538,6.885175979724376,12.309016994374947,10.861037735458416,8.2,8.985196282371229,13.090504146768216,10.0,8.33179359378102
2,9.604854458482206,5.297872454858155,7.125449273490214,12.609083647634984,11.668457687357224,8.414526995810414,8.964748321512362,14.436698024780831,9.876143580602397,8.027262184109803
3,9.795699094961739,4.948871851654753,6.832145969267553,12.84118294322387,12.561135991491525,8.3804181639148,8.819648433291523,15.003667651246337,9.913974737145036,8.304022228429313
4,8.728367345280597,5.135853198624818,6.901229635675515,12.96312089864957,12.722806707733872,8.804283259590555,9.050219381434182,14.188398019454528,10.013009660235882,8.367620807390638
5,7.403121369742986,4.427977591272425,6.17589491312492,12.859315124784992,13.349907097439687,9.222913999343117,9.126858189893676,12.989853560569484,10.18012116266736,8.681555011400823
6,10.289680911850546,3.5543707409299223,5.7052293929370075,12.952597645640203,13.404137815830333,9.08542376057056,8.867509697023884,11.12812257544651,10.02062926578614,8.693372343483802
7,9.126695356187772,5.605212354815778,7.141674734631323,12.487050765804751,13.511198693817335,9.354424809836644,8.939966928059876,8.781814451740308,10.006235468116031,8.840741750546384
8,10.394072656561283,4.997957210241539,6.593302725782836,11.88417719999144,12.832080400009445,9.431895690920502,8.972889689811229,7.508413465545134,10.177686301104064,8.595624474832467
9,10.93510554388491,5.645963575857739,7.099903408757834,12.40511410597431,13.063407673178814,9.553829043419343,8.759724496175394,6.933894440693533,9.977300049830006,9.122296654763687
10,9.984315292444013,6.161642562355507,7.424984630611414,11.650036263106093,12.482015919489077,9.557942611185057,8.599993412636922,7.279092162402619,9.955742816066765,8.969001566451878
11,10.25959596625333,5.572516288037706,7.117517733620747,11.713870703469919,11.863969360920526,9.95911292528123,8.945995538488777,8.504993343024697,9.98884765164822,9.065768924366727
12,8.526685758909759,5.758649320003574,6.960463860191665,11.45742242513169,11.375891742912213,10.137261373806037,8.76262857713584,10.962705923675793,9.93955729156592,9.008541097994566
13,10.801926596076253,4.6386208712287145,6.307555116164642,11.207882432574557,11.017529150873218,10.341616769286764,8.746258162041345,12.702551897466435,9.765971778650798,9.287726640526287
14,8.24924761332848,6.286477592766428,7.5346589476162125,10.98876253494042,10.227616733864828,10.724284669281962,9.18730545484916,14.256692029490845,9.853579555211793,9.207844561165542
15,9.504948068575613,4.492507307104821,6.062591518523759,10.614069290023188,9.421119205908473,11.007396729218227,9.005133045209693,15.229547108367894,9.829590214505084,9.297912352175812
16,8.991399190676885,5.5595078809028635,6.774050140130721,11.564565861668532,9.587015471603985,11.20767194021277,9.153937147079787,14.5626101764381,9.859915103360747,9.473114230288273
17,10.025244185874403,5.0914111394545944,6.513158609747707,10.699766253257772,8.781699179098418,11.247937025454977,8.835765375510501,13.09379584213987,10.029211453249697,9.65217960928775
18,9.878493145318686,5.946073725814958,6.924442610357876,11.14926382673381,8.637055285393476,11.825573818803154,9.336182570128015,10.91085308368834,10.115053572059722,9.687863074165959
19,8.453126818079985,5.907642719003739,7.016648564214308,11.476128043987352,8.678065410732032,11.74249728839254,8.94952294642031,9.243357585333671,9.935574720097526,10.013509420847065
20,9.393056026460355,4.905229742374837,6.076000863136465,11.959657735084798,9.062683096842477,11.893237719961792,8.938336032833009,7.6358410317676135,9.789345218954294,10.012360180753836
21,8.606187327644047,5.59217936543495,6.666239215816998,12.340011612197866,9.634698672181694,12.01311239313279,8.893667227531926,6.823775312832359,10.067783021737595,10.089509146472691
22,9.372304505438548,4.943869858052684,6.102660995239517,12.023177718989318,9.989662703551927,12.307625839496799,9.068141928634285,7.4041278969745425,10.075410353058837,10.1471165408562
23,10.332632154355982,5.498509445601844,6.49775880821166,12.813481180245994,10.643481195355971,12.829072639557086,8.98036007479056,8.814607380558343,9.961878124446466,10.130226890140772
24,8.458633158153422,6.402094305846662,7.092834142219133,12.592913192496635,11.531579227255099,12.69712600234698,8.749706139150149,10.963809178389235,9.981867148883856,10.356800084875223
25,11.670299820371596,5.083288425739401,6.023926823377596,12.762676477024408,12.20340068326517,12.839645079436817,8.853253940502617,12.813731918160661,9.930764742566335,10.430661316664638
26,9.500454134688683,7.368392982420944,7.818620601887635,12.896995727397933,13.084709926821677,13.054010055176523,9.005280892701002,14.279580101321905,10.086468257182501,10.464465752058278
27,10.673128964566061,5.994530891832125,6.546545333249613,12.260046739862634,13.738447955247683,13.172328181124307,8.71830342175693,14.855887247615524,9.844915385886756,10.903322041046533
28,12.248089573181876,6.961932070878338,7.357087999128195,13.073452499751422,14.878615906900022,13.66038771052819,9.126895577385998,14.183534625781164,9.848003794221054,10.579034989488475
29,8.345737248950758,8.001478099024375,8.325407282817206,12.156399161759639,15.493170804030711,13.634051876533793,8.9572120919022,12.962875512328047,10.02024918501572,10.797852225973482
30,9.525602983826726,5.172439600464509,5.904053941364834,12.072205412122004,15.79356883355122,14.039084116538774,9.085491895543328,11.02133068944776,9.805461864898229,11.091547385967763
31,9.698084759099343,6.149567928994036,6.732038849814352,12.33936382378978,16.756964262169717,14.25970798641925,9.034158192328881,9.071824890447932,10.14564201204734,10.810327437323544
32,9.068973622912495,6.570415993764396,7.028249263705684,10.751855192060656,15.764685371971487,14.196298040361658,8.75959207259468,7.605733899325329,9.802056791874696,11.42460610662142
33,11.110986059693374,5.897390478977981,6.506021740507016,11.037654767710412,15.740739331395812,14.950716848615285,9.3236760988267,6.980636791651196,9.915398767300363,11.298525678542793
34,9.810317041553862,7.474403064008306,7.619865715674767,11.315197187112892,15.9577427762731,14.5169415318336,8.661907582142316,7.828672802547099,10.020227753781466,11.32759760639236
35,11.278409590993425,6.53994437761698,6.922952943429482,10.790123466615665,15.404485586958454,14.935096293644916,8.981943693334376,8.683092515372813,10.034247874499888,11.48587507592994
36,9.445922881043597,7.689913168580742,7.747838676590808,11.266412944231737,14.774200643798439,15.322210919447102,9.02876424515051,11.041236238774879,10.068769029248092,11.68096232662697
37,10.354302739992637,6.667190827473484,6.697199319985446,11.3418255634772,14.129298514677828,15.445807208903393,9.018751219210351,13.027677322693128,9.889962448158919,11.719730349224498
38,9.559723827666044,7.214059283771895,7.162826792673294,11.734945819341094,13.720847596128952,15.687783514163268,9.03251332034087,14.657078351465774,9.905580659179307,11.559734697571105
39,9.575551172711949,6.597227735277355,6.539064636665474,11.41577862552368,12.764896753237355,15.843471066439802,8.958499187933,15.060896241431902,9.954378849807204,11.751459494930998
40,10.228081624851448,6.6987531921127434,6.671256390103951,12.058172506797094,12.2765454620684,16.156891356347625,9.090995200561627,14.295776096407913,10.33678437090072,12.008936095564149
41,10.579044166957353,7.348404127876874,7.303215022201943,11.855361759046328,11.454552106323563,16.3538941164057,9.121919461639823,13.099972932226061,9.9447751124883,12.183957094968607
42,9.14581164679935,7.462879351778074,7.256063266016506,12.604669045203389,11.242071713416912,16.601182802666894,9.097657530033201,11.139850928590516,10.037336940127949,12.12947064220666
43,9.15865966644753,6.579632238456683,6.487802409408797,13.084003216243259,11.480248797987482,16.277945216054853,8.881110909070763,9.224444090638311,10.030216334973137,12.279678151589604
44,9.344295887802703,6.7131905166058,6.773459113793088,13.005428563192245,11.47331188608704,16.692843701036864,9.115788347094169,7.263895342037972,10.047279478046823,12.548595990740738
45,9.85311729845008,6.834464557848282,6.645923255024921,12.77342473257069,11.288438158042052,17.13713974290225,8.990648188552942,7.116508496353695,10.217431148903298,12.455466015885406
46,8.588024499049153,7.150980002014724,6.685680506833989,12.638017423051522,11.896888117361684,17.300539671127506,8.993206856062635,7.455337812101383,9.881811684108499,12.828687337299913
47,9.7294431754448,6.402354353086835,6.17398718841841,12.76026431634049,12.485707246926037,17.044410993269043,8.655010001767602,8.974396395217711,9.992009677741825,12.5739512971845
