time,x1,x2,x3,x4
0,10.496714153011233,5.0,7.0,12.0
1,10.277559080464334,5.33894978956197,7.4067366430758,12.034367547824399
2,11.461161824252294,5.150984077939921,7.668654560996749,12.470212013997877
3,12.698600360992971,5.3502695984222255,8.056908562534897,12.437878335397482
4,11.252136276231452,5.5922152791518505,8.010660475060675,12.40897681092021
5,11.497913850619696,5.249576318944358,7.906945170737777,12.630344929348196
6,13.481325848097699,5.269107451457421,7.792318266819679,12.898587163740697
7,12.756478519889455,5.91328316665499,7.018296015488996,13.245195940885795
8,11.519569404801596,5.69374759891407,6.794882150793987,13.275927138052426
9,12.444673076176272,5.414112955751448,6.750305195236743,13.299783591661942
10,11.268633114756415,5.609244491919733,6.228514292457184,13.471753030643496
11,11.020559897384532,5.542714098719694,6.049870444925836,13.495822198363733
12,11.417532776150981,5.4800410343981625,6.208247192619342,14.040421728367669
13,8.900193041493802,5.930114768732337,6.091727647317525,13.945511847882214
14,8.690905549122487,5.057097144793704,6.445015499706476,14.10830355420137
15,9.43771247075903,5.406121030562615,7.091154626260671,14.446467219404045
16,8.571345498030059,5.651104819573973,6.927004619841135,14.209161976647623
17,9.500774046443674,5.481008863538228,7.619764928008138,14.347172278134565
18,7.9164054198938425,5.94588561637315,7.842336794162257,14.67404536343236
19,7.10140664770992,5.645558046524205,7.746675729360149,14.761425983076712
20,9.733597961352677,5.618725484239604,7.693170537167654,14.796941953126147
21,7.872110666923157,6.541978179480016,7.468661883227919,14.819235390398308
22,8.078484413951378,5.974897109460181,6.855221141876176,15.149130355563818
23,6.586208023049997,6.167823002180279,7.093268479896884,15.433014740455654
24,7.55350424288451,5.98680257999715,6.364890707179455,15.672037122157175
25,8.378871782140989,6.259439499652516,6.280734257107594,15.56404838665797
26,7.362716771622909,6.376909143880363,5.746677612718105,15.975610375307417
27,9.200127513760725,6.008502274590128,5.752655967914274,16.147972664720495
28,8.585888023929595,6.524712538175528,6.321385615326193,16.07368914768168
29,9.292482868571206,6.331160190297401,6.568415839829363,16.205101508669884
30,9.398293387770602,6.3102126185421765,7.198722158199257,16.397629412849675
31,12.268101566144455,6.343750362588846,7.356398698781701,16.71868663670693
32,10.799976061413664,6.988825047964922,7.580108778039494,16.740454056577118
33,10.117859575629046,6.685873144839148,7.908018993512193,17.03174204558183
34,12.308834563057976,6.447406315283504,8.13046230417678,16.8326669278527
35,10.511207157597855,6.948444827401019,7.93518506762355,17.11361407834851
36,12.110976627595063,6.591145581337696,7.486776057379238,17.42540814370923
37,10.029373666856772,6.7900825122011925,7.432999578008259,17.50665492297212
38,10.660857741838116,6.165661474815086,6.942741661875968,17.732695386154045
39,12.09897426845943,6.573989367186468,6.415505851746119,17.854937479838057
40,12.47051738756429,7.163768201021952,5.642475118533864,18.055878984387185
41,11.65765793214476,7.439932743144411,5.777314293724409,18.228425297864888
42,11.059922222196706,7.105522058070097,5.970296813829106,18.206611691044273
43,10.512369590562313,7.223173598626658,6.421343507300344,18.2308713147786
44,8.937301391268093,7.105818044373143,6.555648347954945,18.56537351889157
45,9.280155791605292,6.789180672895689,6.991495319382534,18.73354609852438
46,9.123537847404695,7.1724127312302555,7.365462956903056,18.90681312812519
47,10.243648940067315,7.277040656553405,7.384411235976588,19.057511899403885
48,9.168047784983516,7.55949745216725,7.9866072217657536,19.268209344804752
49,6.750670193682478,7.700739521843128,7.9507669957921365,19.12986058456925
50,8.592033161825919,7.109097088805925,7.960793842970927,19.468011182386654
51,7.712804686993376,7.584668920667486,7.7054394937470585,19.629955031967864
52,7.334034208957494,7.524055669218845,6.988889012487211,19.824646134132927
53,8.622632498104322,7.496326418536487,6.895399488049495,20.108124990721777
54,9.128886489905643,7.909570263234651,6.279935127667745,20.013056826673225
55,9.199229311547322,8.004269341364243,5.975958798429927,20.089707964958492
56,7.674492825822574,8.012221698941055,6.100847659694851,20.4092637612585
57,8.51521711956384,7.595679335934063,6.066917996176071,20.418898075096813
58,9.517790145251965,7.924509189170572,6.30226240791509,20.80766529997136
59,10.55972174548684,8.103739044880513,6.393048871130173,20.804623918641997
60,9.520825762154704,8.255602104928098,7.1021444315736115,20.95072760541264
61,10.230164404971699,7.983417599711248,7.525236202904298,21.187616348625543
62,9.707138312145569,7.759448044937847,7.915865079571005,21.100451580047288
63,9.979363880504273,7.932976077835402,7.996196872338699,21.447298733054765
64,12.298815473348984,7.667166634897988,7.7764535434910425,21.679091124717516
65,13.088290836139699,8.457513652577946,7.77485753547857,21.787383883693543
66,11.830102911009973,8.594905019108634,7.257763057938018,21.909465134201294
67,12.99257668862857,8.198928815953808,7.358956117304492,21.910028750688294
68,12.350679815784181,8.81714254810546,6.910755454886262,22.00928639677334
69,11.256993277985183,8.5117206873831,6.07769032145217,22.24633617132761
70,12.093446413077292,8.341114461791534,6.370832208860207,22.73383780118597
71,13.024326217420757,8.653726623764607,6.184785330671581,22.70398377738367
72,11.139744465474996,9.109115052662103,6.046233701003926,22.689796316770284
73,12.378116941965608,8.646934377373041,6.415630897240485,23.11181124690495
74,7.796078277545774,9.041093874325345,7.022345460702083,23.04802606569937
75,10.821902504375226,8.06370315071779,7.007026385519967,23.41812807404658
76,9.671223686602655,8.997195092996437,7.631124538411565,23.487105730210363
77,8.887519363382536,8.720455930605477,7.269601526364632,23.886560646024268
78,8.916190271950557,8.767486278763648,8.03776628649031,23.636238467576074
79,6.526141434444318,9.127604212024082,7.978372568708673,24.12028611974161
80,8.048277304593613,8.488751499831082,7.906905614759511,23.893503952153207
81,8.45499953892144,8.949233220207962,7.680403151938823,24.23785799570636
82,9.488850254004971,9.172208001021682,6.856143664231273,24.3186998746856
83,7.492685990989806,9.561204708300718,6.731681037192674,24.441873220076296
84,7.289393364516505,9.25219373287399,6.515660223213448,24.756937790107454
85,7.766192148846587,9.045645464355198,6.236311939582636,24.626467532152358
86,9.429112466747283,9.192477051643747,5.8071762490423975,24.676659471488506
87,9.153180605074738,9.727648980713807,5.871277077368807,24.975192733461434
88,8.656766510081356,9.522504248800557,6.070270162917433,25.220854216796784
89,10.09744405147784,9.265167724287817,6.769038725587755,25.30209624041676
90,10.097077549348038,9.634345245025509,7.058724517398585,25.42231651338393
91,11.384468372168408,9.571963138863007,7.250512436746191,25.695709404604976
92,10.111420192274245,9.886871273508884,7.968998725939771,25.676114149153655
93,10.847908357987176,9.512147026200493,7.996908876073189,25.985370883593024
94,11.09418149782263,9.6068959446014,8.196692095434686,25.856419812601303
95,10.26853585943676,9.70563156178191,7.845534333909073,26.411441185985396
96,12.198233309654883,9.352873857549508,7.418039507275237,26.41212389618672
97,12.250099062916435,9.946699602150984,7.2852018066289395,26.67307155515271
98,11.994157247379007,9.778496513200757,6.5162361950584025,26.607876707093933
99,11.66752589921516,10.043166804462986,6.537282570722239,26.90820572930076
100,10.316680065518462,9.964272707577255,5.953886780831999,27.13625262731637
101,11.065644328189432,9.725189788370841,5.906002310707913,27.100738637197978
102,10.832855988058178,9.684180865351024,6.109296074053702,27.336090177263497
103,10.011196016929986,10.256023115520042,6.099610000154858,27.436672405921357
104,10.254537669969507,9.945357856417996,6.253566720699066,27.48925387375017
105,10.404050856814541,10.312432568173948,6.976647561184554,27.857481679516617
106,11.47036251957501,10.317224664331809,7.366494835368076,28.004199653275627
107,9.361104526680242,10.977133160869418,7.661663177095028,28.023266394573376
108,9.08197988613782,10.347031787532186,8.125658610219833,28.11716410538455
109,8.439264433279048,10.464888221147248,8.280739718425137,28.36838829075191
110,6.34917797713208,10.66906936065683,7.8980836688645875,28.33846095208623
111,8.071373091960476,9.955300395333953,7.563856337405925,28.773849087729165
112,8.07118641920448,10.613789124683208,7.36967205032009,28.962024452263584
113,10.474198321748739,10.755075836051184,6.380857146171198,28.779082161124116
114,7.90552600262857,11.488540822542845,6.404208931910223,28.970831692876626
115,8.569496534764736,10.707333601080022,6.201112015385843,29.28380688798409
116,8.47899857933997,10.926960302946707,6.378383852579287,29.20609769784118
117,7.655751457795519,11.079928027612256,6.097426078894871,29.42197193409602
118,10.32934952836342,10.543634709010782,6.281709999643471,29.76319227928525
119,10.33610965105125,11.312956749026002,6.708360181957547,30.025573505658777
120,10.791031947043038,11.330645349406794,6.686745887945609,30.003477594991335
121,9.50643592684078,11.397862177408713,7.368277326611871,30.084432331932334
122,12.216267597087697,10.945886794117618,7.922429258861451,30.449598089293644
123,9.773719441792664,11.634711315483749,8.401035364901672,30.493231028272948
124,12.073146744755055,10.665144189889267,7.980514400628647,30.537124745595232
125,13.922506433378853,11.58940028137019,8.15492615510125,30.759239576550048
126,10.911576707459618,11.842502148441126,7.240582683305209,31.129297097514808
127,11.422746061133775,11.083102648984699,7.413798448921078,31.013180006079747
128,12.088695155824189,11.154683096117234,7.1723015097644405,31.300884180581996
129,11.398637378474108,11.473481574866993,6.133995055567462,31.2871019711892
130,10.181387376502748,11.381833544795489,6.0982166233527915,31.390161133914383
131,11.554852625760814,11.116936692225188,6.091105181096046,31.93171873539643
132,10.113266790858845,11.662760967865339,6.049862183152932,31.701614550284837
133,11.287065716786781,11.492680012788034,6.040864763738691,31.89257978740437
134,9.49639914740172,11.887431159341952,6.632881603412796,32.12417901091167
135,11.549934405017542,11.449757066200794,6.9728941312695,32.24709399549952
136,8.800923326028244,12.361389038334098,7.578376752055109,32.14042558525193
137,8.864465197642723,11.733971061191594,7.52759499410377,32.7101496330458
138,9.637946712784725,11.6806207636246,8.23052976200592,32.69649320839578
139,7.282846032611257,12.253795172195886,7.935090161609428,32.96288612080437
140,8.495409127035254,11.700857979300903,7.889299877108718,33.01119276692404
141,9.40502972169212,12.08848163004524,7.646151648044617,33.15989690786676
142,6.403472974702225,12.629713507615891,6.881673951823058,33.32377243455732
143,8.195590067795758,11.652749470928379,6.831653371333034,33.43302112893098
144,8.357769761658115,12.267947802906845,6.7351316224626645,33.70768405840112
145,9.04977206420843,12.310657655846141,5.852958445209634,33.40893584353499
146,7.2767596381671265,12.536104766291341,6.070642106166685,33.89909531170689
147,7.503972882330775,11.869287278047057,6.063017851749049,34.11886659055779
148,9.708468279465297,11.859857927815288,6.547504378157618,34.1321971664722
149,9.881161291597664,12.766032976007565,6.144745325904777,34.42171396268024
150,10.250492850345875,12.504399267138123,6.593065054211145,34.43630143698908
151,10.762271591132487,12.526008620158134,7.586030952665429,34.69376832377618
152,10.133448564573106,12.488595451488722,7.581465504644848,34.61040161721202
153,11.407824201745953,12.382096408757503,7.919076247946828,34.69376983129718
154,11.779362124253465,12.63736712980755,8.09382618283431,35.250791490007
155,11.017699389542507,13.002123258003241,7.707371897868539,35.151423381422376
